dataset,model,strategy,k_pct,fold,repeat_seed,corr_prune_threshold,n_features_total,n_features_post_prune,n_features_selected,selected_features
Communities and Crime,ridge,rfe,0.25,2,42,0.9,100,70,25,49|85|15|76|7|25|73|72|55|71|69|66|96|90|43|18|17|38|68|44|12|20|16|93|53
Communities and Crime,ridge,rfe,0.5,2,42,0.9,100,70,50,49|85|15|76|7|25|73|72|55|71|69|66|96|90|43|18|17|38|68|44|12|20|16|93|53|33|23|95|36|8|79|80|34|9|30|94|54|59|19|56|74|75|92|120|39|41|14|40|11|52
Communities and Crime,ridge,rfe,0.75,2,42,0.9,100,70,70,49|85|15|76|7|25|73|72|55|71|69|66|96|90|43|18|17|38|68|44|12|20|16|93|53|33|23|95|36|8|79|80|34|9|30|94|54|59|19|56|74|75|92|120|39|41|14|40|11|52|37|91|31|27|77|100|22|28|125|57|119|81|10|29|99|98|82|97|118|83
Communities and Crime,ridge,rfe,1.0,2,42,0.9,100,70,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,tree,0.25,2,42,0.9,100,72,25,55|49|8|7|73|54|45|16|29|95|76|33|10|77|74|79|97|22|20|30|67|120|31|81|92
Communities and Crime,ridge,tree,0.5,2,42,0.9,100,72,50,55|49|8|7|73|54|45|16|29|95|76|33|10|77|74|79|97|22|20|30|67|120|31|81|92|83|52|53|37|94|93|39|40|119|91|57|19|41|66|71|5|82|60|118|23|80|27|96|72|34
Communities and Crime,ridge,tree,0.75,2,42,0.9,100,72,72,55|49|8|7|73|54|45|16|29|95|76|33|10|77|74|79|97|22|20|30|67|120|31|81|92|83|52|53|37|94|93|39|40|119|91|57|19|41|66|71|5|82|60|118|23|80|27|96|72|34|28|56|21|11|70|24|38|42|100|99|18|6|44|98|13|90|9|26|47|125|86|75
Communities and Crime,ridge,tree,1.0,2,42,0.9,100,72,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,shap,0.25,2,42,0.9,100,70,25,13|73|72|10|21|22|66|49|11|8|69|87|5|26|80|17|55|20|92|37|56|85|118|45|59
Communities and Crime,ridge,shap,0.5,2,42,0.9,100,70,50,13|73|72|10|21|22|66|49|11|8|69|87|5|26|80|17|55|20|92|37|56|85|118|45|59|39|18|52|16|57|42|67|82|54|79|74|33|34|91|44|9|64|98|119|81|76|29|41|99|77
Communities and Crime,ridge,shap,0.75,2,42,0.9,100,70,70,13|73|72|10|21|22|66|49|11|8|69|87|5|26|80|17|55|20|92|37|56|85|118|45|59|39|18|52|16|57|42|67|82|54|79|74|33|34|91|44|9|64|98|119|81|76|29|41|99|77|95|38|120|93|94|100|53|125|27|31|75|19|28|7|97|83|23|40|30|71
Communities and Crime,ridge,shap,1.0,2,42,0.9,100,70,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,mi,0.25,3,42,0.9,100,72,25,49|55|8|54|45|33|20|22|73|7|72|24|82|37|74|34|76|94|27|67|15|79|10|13|41
Communities and Crime,ridge,mi,0.5,3,42,0.9,100,72,50,49|55|8|54|45|33|20|22|73|7|72|24|82|37|74|34|76|94|27|67|15|79|10|13|41|95|28|42|60|88|75|77|44|125|65|38|119|30|91|96|56|16|83|29|18|31|71|70|58|26
Communities and Crime,ridge,mi,0.75,3,42,0.9,100,72,72,49|55|8|54|45|33|20|22|73|7|72|24|82|37|74|34|76|94|27|67|15|79|10|13|41|95|28|42|60|88|75|77|44|125|65|38|119|30|91|96|56|16|83|29|18|31|71|70|58|26|6|98|21|23|40|11|93|19|99|120|118|86|53|97|81|39|100|92|80|47|52|9
Communities and Crime,ridge,mi,1.0,3,42,0.9,100,72,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,rfe,0.25,3,42,0.9,100,71,25,49|45|15|85|7|73|90|63|76|55|78|71|69|17|16|20|66|12|44|18|68|95|10|38|93
Communities and Crime,ridge,rfe,0.5,3,42,0.9,100,71,50,49|45|15|85|7|73|90|63|76|55|78|71|69|17|16|20|66|12|44|18|68|95|10|38|93|53|33|23|26|56|42|74|52|21|39|41|120|30|79|80|34|8|99|77|19|31|125|75|92|54
Communities and Crime,ridge,rfe,0.75,3,42,0.9,100,71,71,49|45|15|85|7|73|90|63|76|55|78|71|69|17|16|20|66|12|44|18|68|95|10|38|93|53|33|23|26|56|42|74|52|21|39|41|120|30|79|80|34|8|99|77|19|31|125|75|92|54|94|91|28|40|118|27|81|11|29|58|37|100|6|98|119|9|60|82|22|83|97
Communities and Crime,ridge,rfe,1.0,3,42,0.9,100,71,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,tree,0.25,3,42,0.9,100,72,25,55|49|8|7|54|73|16|45|20|95|76|79|29|33|74|22|10|31|30|77|83|92|97|93|27
Communities and Crime,ridge,tree,0.5,3,42,0.9,100,72,50,55|49|8|7|54|73|16|45|20|95|76|79|29|33|74|22|10|31|30|77|83|92|97|93|27|120|53|81|94|91|67|40|52|118|82|39|66|71|37|125|60|41|23|19|119|28|57|99|34|72
Communities and Crime,ridge,tree,0.75,3,42,0.9,100,72,72,55|49|8|7|54|73|16|45|20|95|76|79|29|33|74|22|10|31|30|77|83|92|97|93|27|120|53|81|94|91|67|40|52|118|82|39|66|71|37|125|60|41|23|19|119|28|57|99|34|72|100|96|80|98|24|18|38|11|15|70|42|21|47|44|90|9|85|26|56|6|13|75
Communities and Crime,ridge,tree,1.0,3,42,0.9,100,72,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,shap,0.25,3,42,0.9,100,72,25,66|34|47|12|42|26|89|76|82|55|74|7|18|63|43|53|38|33|54|41|67|86|17|60|15
Communities and Crime,ridge,shap,0.5,3,42,0.9,100,72,50,66|34|47|12|42|26|89|76|82|55|74|7|18|63|43|53|38|33|54|41|67|86|17|60|15|11|120|52|8|73|93|78|100|39|9|16|31|23|92|20|56|14|70|6|97|71|49|99|125|58
Communities and Crime,ridge,shap,0.75,3,42,0.9,100,72,72,66|34|47|12|42|26|89|76|82|55|74|7|18|63|43|53|38|33|54|41|67|86|17|60|15|11|120|52|8|73|93|78|100|39|9|16|31|23|92|20|56|14|70|6|97|71|49|99|125|58|118|75|95|81|80|37|27|44|94|40|98|10|30|79|83|91|119|28|22|19|29|77
Communities and Crime,ridge,shap,1.0,3,42,0.9,100,72,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,mi,0.25,4,42,0.9,100,73,25,49|55|54|8|20|33|45|73|22|7|72|82|24|74|76|37|34|15|27|94|10|42|79|67|56
Communities and Crime,ridge,mi,0.5,4,42,0.9,100,73,50,49|55|54|8|20|33|45|73|22|7|72|82|24|74|76|37|34|15|27|94|10|42|79|67|56|95|88|77|60|30|65|13|44|91|41|83|62|75|119|125|98|26|38|29|18|31|58|6|71|70
Communities and Crime,ridge,mi,0.75,4,42,0.9,100,73,73,49|55|54|8|20|33|45|73|22|7|72|82|24|74|76|37|34|15|27|94|10|42|79|67|56|95|88|77|60|30|65|13|44|91|41|83|62|75|119|125|98|26|38|29|18|31|58|6|71|70|16|28|21|120|86|99|97|23|57|19|40|93|81|118|11|53|47|100|92|80|52|39|9
Communities and Crime,ridge,mi,1.0,4,42,0.9,100,73,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,rfe,0.25,4,42,0.9,100,72,25,49|15|7|73|76|85|55|90|43|78|71|69|96|66|16|20|12|44|24|18|38|10|95|68|93
Communities and Crime,ridge,rfe,0.5,4,42,0.9,100,72,50,49|15|7|73|76|85|55|90|43|78|71|69|96|66|16|20|12|44|24|18|38|10|95|68|93|53|26|42|33|23|54|79|80|94|11|52|39|41|34|60|57|74|120|14|19|56|77|91|30|92
Communities and Crime,ridge,rfe,0.75,4,42,0.9,100,72,72,49|15|7|73|76|85|55|90|43|78|71|69|96|66|16|20|12|44|24|18|38|10|95|68|93|53|26|42|33|23|54|79|80|94|11|52|39|41|34|60|57|74|120|14|19|56|77|91|30|92|29|28|75|27|99|40|82|125|100|97|31|83|22|81|118|58|6|8|9|98|37|119
Communities and Crime,ridge,rfe,1.0,4,42,0.9,100,72,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,tree,0.25,4,42,0.9,100,72,25,55|49|8|7|16|54|45|73|95|76|29|10|33|79|74|20|77|67|31|81|22|120|53|83|97
Communities and Crime,ridge,tree,0.5,4,42,0.9,100,72,50,55|49|8|7|16|54|45|73|95|76|29|10|33|79|74|20|77|67|31|81|22|120|53|83|97|30|91|92|93|39|94|15|27|71|40|60|118|72|52|41|82|119|23|57|100|98|80|65|21|19
Communities and Crime,ridge,tree,0.75,4,42,0.9,100,72,72,55|49|8|7|16|54|45|73|95|76|29|10|33|79|74|20|77|67|31|81|22|120|53|83|97|30|91|92|93|39|94|15|27|71|40|60|118|72|52|41|82|119|23|57|100|98|80|65|21|19|96|37|58|42|24|69|28|99|34|13|56|18|11|44|125|90|9|38|6|26|86|75
Communities and Crime,ridge,tree,1.0,4,42,0.9,100,72,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,shap,0.25,4,42,0.9,100,72,25,7|90|34|49|26|74|69|10|17|84|33|72|73|61|76|98|93|60|53|15|99|14|68|82|54
Communities and Crime,ridge,shap,0.5,4,42,0.9,100,72,50,7|90|34|49|26|74|69|10|17|84|33|72|73|61|76|98|93|60|53|15|99|14|68|82|54|55|92|94|18|125|20|6|45|36|57|66|119|27|41|75|29|23|97|16|81|77|120|30|100|71
Communities and Crime,ridge,shap,0.75,4,42,0.9,100,72,72,7|90|34|49|26|74|69|10|17|84|33|72|73|61|76|98|93|60|53|15|99|14|68|82|54|55|92|94|18|125|20|6|45|36|57|66|119|27|41|75|29|23|97|16|81|77|120|30|100|71|79|13|80|58|8|52|44|22|39|56|118|19|9|38|91|83|31|28|95|11|37|40
Communities and Crime,ridge,shap,1.0,4,42,0.9,100,72,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,mi,0.25,5,42,0.9,100,72,25,49|55|54|8|20|73|45|33|22|82|7|24|72|74|37|34|76|15|10|27|67|79|94|41|95
Communities and Crime,ridge,mi,0.5,5,42,0.9,100,72,50,49|55|54|8|20|73|45|33|22|82|7|24|72|74|37|34|76|15|10|27|67|79|94|41|95|13|42|65|60|91|56|125|75|77|30|88|38|44|26|62|29|83|71|28|119|31|58|98|70|93
Communities and Crime,ridge,mi,0.75,5,42,0.9,100,72,72,49|55|54|8|20|73|45|33|22|82|7|24|72|74|37|34|76|15|10|27|67|79|94|41|95|13|42|65|60|91|56|125|75|77|30|88|38|44|26|62|29|83|71|28|119|31|58|98|70|93|21|85|16|18|120|40|19|6|23|92|11|118|97|100|99|47|81|53|80|52|39|9
Communities and Crime,ridge,mi,1.0,5,42,0.9,100,72,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,rfe,0.25,5,42,0.9,100,71,25,49|85|7|73|25|76|78|55|20|71|88|34|12|44|66|69|43|17|33|68|18|16|15|23|93
Communities and Crime,ridge,rfe,0.5,5,42,0.9,100,71,50,49|85|7|73|25|76|78|55|20|71|88|34|12|44|66|69|43|17|33|68|18|16|15|23|93|38|53|95|96|56|54|19|10|31|94|11|74|52|58|42|21|79|80|41|39|8|125|77|30|118
Communities and Crime,ridge,rfe,0.75,5,42,0.9,100,71,71,49|85|7|73|25|76|78|55|20|71|88|34|12|44|66|69|43|17|33|68|18|16|15|23|93|38|53|95|96|56|54|19|10|31|94|11|74|52|58|42|21|79|80|41|39|8|125|77|30|118|9|28|83|100|81|120|75|40|29|91|92|27|98|99|60|37|119|82|22|97|6
Communities and Crime,ridge,rfe,1.0,5,42,0.9,100,71,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,tree,0.25,5,42,0.9,100,72,25,55|49|8|7|16|54|45|73|20|29|76|10|33|95|120|74|79|22|31|125|81|97|30|93|67
Communities and Crime,ridge,tree,0.5,5,42,0.9,100,72,50,55|49|8|7|16|54|45|73|20|29|76|10|33|95|120|74|79|22|31|125|81|97|30|93|67|27|77|91|83|15|118|53|19|41|39|92|94|82|119|52|40|42|65|57|59|70|72|21|100|37
Communities and Crime,ridge,tree,0.75,5,42,0.9,100,72,72,55|49|8|7|16|54|45|73|20|29|76|10|33|95|120|74|79|22|31|125|81|97|30|93|67|27|77|91|83|15|118|53|19|41|39|92|94|82|119|52|40|42|65|57|59|70|72|21|100|37|23|24|44|56|80|13|28|71|96|98|11|34|18|99|38|9|90|6|26|47|84|75
Communities and Crime,ridge,tree,1.0,5,42,0.9,100,72,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,shap,0.25,5,42,0.9,100,71,25,18|59|17|87|98|57|49|76|54|67|8|92|33|72|119|69|82|34|37|55|20|26|65|12|23
Communities and Crime,ridge,shap,0.5,5,42,0.9,100,71,50,18|59|17|87|98|57|49|76|54|67|8|92|33|72|119|69|82|34|37|55|20|26|65|12|23|22|85|52|99|43|96|73|125|93|40|31|95|81|41|9|97|38|7|16|77|10|21|28|15|6
Communities and Crime,ridge,shap,0.75,5,42,0.9,100,71,71,18|59|17|87|98|57|49|76|54|67|8|92|33|72|119|69|82|34|37|55|20|26|65|12|23|22|85|52|99|43|96|73|125|93|40|31|95|81|41|9|97|38|7|16|77|10|21|28|15|6|19|120|100|42|29|71|11|118|53|91|74|94|83|80|27|79|44|56|39|75|30
Communities and Crime,ridge,shap,1.0,5,42,0.9,100,71,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,mi,0.25,6,42,0.9,100,72,25,49|55|54|8|33|45|73|22|7|20|78|24|82|74|37|34|76|27|75|15|94|10|67|79|13
Communities and Crime,ridge,mi,0.5,6,42,0.9,100,72,50,49|55|54|8|33|45|73|22|7|20|78|24|82|74|37|34|76|27|75|15|94|10|67|79|13|56|41|44|42|95|30|31|77|28|91|60|29|62|38|66|83|88|71|58|125|98|26|119|70|16
Communities and Crime,ridge,mi,0.75,6,42,0.9,100,72,72,49|55|54|8|33|45|73|22|7|20|78|24|82|74|37|34|76|27|75|15|94|10|67|79|13|56|41|44|42|95|30|31|77|28|91|60|29|62|38|66|83|88|71|58|125|98|26|119|70|16|85|18|99|6|93|21|11|23|120|97|19|53|47|100|40|92|118|81|80|52|39|9
Communities and Crime,ridge,mi,1.0,6,42,0.9,100,72,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,rfe,0.25,6,42,0.9,100,71,25,49|85|55|73|66|96|78|71|69|76|90|43|7|18|38|24|53|26|33|36|67|44|12|20|93
Communities and Crime,ridge,rfe,0.5,6,42,0.9,100,71,50,49|85|55|73|66|96|78|71|69|76|90|43|7|18|38|24|53|26|33|36|67|44|12|20|93|15|95|16|21|34|23|10|54|56|94|57|60|92|120|39|40|41|79|80|30|52|74|75|19|125
Communities and Crime,ridge,rfe,0.75,6,42,0.9,100,71,71,49|85|55|73|66|96|78|71|69|76|90|43|7|18|38|24|53|26|33|36|67|44|12|20|93|15|95|16|21|34|23|10|54|56|94|57|60|92|120|39|40|41|79|80|30|52|74|75|19|125|91|77|28|22|29|118|31|81|98|100|82|27|99|83|11|8|119|37|9|97|6
Communities and Crime,ridge,rfe,1.0,6,42,0.9,100,71,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,tree,0.25,6,42,0.9,100,72,25,55|49|8|7|73|45|54|95|16|29|20|10|76|22|33|79|30|74|31|120|97|81|93|92|83
Communities and Crime,ridge,tree,0.5,6,42,0.9,100,72,50,55|49|8|7|73|45|54|95|16|29|20|10|76|22|33|79|30|74|31|120|97|81|93|92|83|67|39|91|77|53|52|94|118|125|27|99|60|66|40|72|57|80|98|71|41|19|9|56|96|38
Communities and Crime,ridge,tree,0.75,6,42,0.9,100,72,72,55|49|8|7|73|45|54|95|16|29|20|10|76|22|33|79|30|74|31|120|97|81|93|92|83|67|39|91|77|53|52|94|118|125|27|99|60|66|40|72|57|80|98|71|41|19|9|56|96|38|34|119|15|70|28|23|37|100|11|42|18|14|82|12|47|44|90|26|86|17|6|75
Communities and Crime,ridge,tree,1.0,6,42,0.9,100,72,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,shap,0.25,6,42,0.9,100,71,25,48|38|20|90|33|14|10|59|26|66|67|62|37|45|34|32|42|76|70|6|82|57|84|55|53
Communities and Crime,ridge,shap,0.5,6,42,0.9,100,71,50,48|38|20|90|33|14|10|59|26|66|67|62|37|45|34|32|42|76|70|6|82|57|84|55|53|78|71|91|97|83|8|11|118|120|41|52|47|12|80|9|22|92|73|74|28|16|31|39|24|75
Communities and Crime,ridge,shap,0.75,6,42,0.9,100,71,71,48|38|20|90|33|14|10|59|26|66|67|62|37|45|34|32|42|76|70|6|82|57|84|55|53|78|71|91|97|83|8|11|118|120|41|52|47|12|80|9|22|92|73|74|28|16|31|39|24|75|119|44|95|77|79|81|99|30|19|29|125|40|27|56|18|23|100|98|93|94|7
Communities and Crime,ridge,shap,1.0,6,42,0.9,100,71,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,mi,0.25,7,42,0.9,100,72,25,49|55|8|54|33|22|45|73|20|7|72|82|24|74|37|34|10|76|27|5|13|67|94|125|75
Communities and Crime,ridge,mi,0.5,7,42,0.9,100,72,50,49|55|8|54|33|22|45|73|20|7|72|82|24|74|37|34|10|76|27|5|13|67|94|125|75|60|41|42|65|79|95|119|83|28|30|91|88|64|29|38|44|56|77|16|71|98|70|58|99|40
Communities and Crime,ridge,mi,0.75,7,42,0.9,100,72,72,49|55|8|54|33|22|45|73|20|7|72|82|24|74|37|34|10|76|27|5|13|67|94|125|75|60|41|42|65|79|95|119|83|28|30|91|88|64|29|38|44|56|77|16|71|98|70|58|99|40|120|31|14|86|6|93|11|18|81|92|26|100|23|97|53|118|47|19|80|52|39|9
Communities and Crime,ridge,mi,1.0,7,42,0.9,100,72,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,rfe,0.25,7,42,0.9,100,71,25,49|63|7|73|25|76|90|55|84|43|78|71|69|66|12|44|20|17|18|38|93|53|10|68|95
Communities and Crime,ridge,rfe,0.5,7,42,0.9,100,71,50,49|63|7|73|25|76|90|55|84|43|78|71|69|66|12|44|20|17|18|38|93|53|10|68|95|15|16|42|33|23|11|21|34|54|74|19|80|56|59|52|30|41|39|94|120|79|75|92|8|91
Communities and Crime,ridge,rfe,0.75,7,42,0.9,100,71,71,49|63|7|73|25|76|90|55|84|43|78|71|69|66|12|44|20|17|18|38|93|53|10|68|95|15|16|42|33|23|11|21|34|54|74|19|80|56|59|52|30|41|39|94|120|79|75|92|8|91|77|99|9|28|125|29|27|31|98|81|6|22|57|83|82|37|40|97|118|119|100
Communities and Crime,ridge,rfe,1.0,7,42,0.9,100,71,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,tree,0.25,7,42,0.9,100,72,25,55|49|8|7|73|16|54|45|29|10|20|74|95|76|22|97|33|30|120|79|31|53|81|52|67
Communities and Crime,ridge,tree,0.5,7,42,0.9,100,72,50,55|49|8|7|73|16|54|45|29|10|20|74|95|76|22|97|33|30|120|79|31|53|81|52|67|93|83|77|64|39|27|82|92|91|65|37|119|60|41|71|19|40|23|118|18|80|11|57|100|28
Communities and Crime,ridge,tree,0.75,7,42,0.9,100,72,72,55|49|8|7|73|16|54|45|29|10|20|74|95|76|22|97|33|30|120|79|31|53|81|52|67|93|83|77|64|39|27|82|92|91|65|37|119|60|41|71|19|40|23|118|18|80|11|57|100|28|5|98|72|99|125|38|94|56|70|14|13|34|44|24|47|9|86|88|36|26|6|75
Communities and Crime,ridge,tree,1.0,7,42,0.9,100,72,100,5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|118|119|120|125
Communities and Crime,ridge,shap,0.25,7,42,0.9,100,71,25,35|21|17|73|69|6|64|49|56|44|46|59|72|68|16|84|66|95|74|13|40|100|90|52|76
