dataset,model,strategy,k_pct,fold,repeat_seed,n_features_total,n_features_selected,n_features_after_fi_stage,n_features_after_shap_stage,selected_features_fi_stage,selected_features_shap_stage,selected_features
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,9,42,131,13,72,13,cat80|cat57|cat79|cat12|cont12|cont7|cat87|cat81|cont2|cat72|cat53|cat1|cat109|cat6|cat108|cat101|cat94|cat82|cat103|cat38|cat5|cat111|cat76|cat113|cat27|cat44|cat100|cat26|cat4|cat114|cat91|cat116|cat2|cat105|cont3|cat37|cat75|cat25|cat115|cat89|cont11|cont14|cat9|cat36|cat112|cat23|cat95|cat41|cat45|cont10|cont6|cat90|cat99|cat32|cat66|cat77|cat54|cont1|cat10|cat7|cont5|cat13|cat17|cat67|cat83|cat42|cat107|cat21|cat43|cat102|cat104|cat73,cat80|cat57|cat79|cat12|cont7|cat87|cat81|cont2|cat72|cat101|cat103|cat111|cat113,cat80|cat57|cat79|cat12|cont7|cat87|cat81|cont2|cat72|cat101|cat103|cat111|cat113
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,9,42,131,20,75,20,cat80|cat57|cat79|cat12|cont12|cont7|cat87|cat81|cont2|cat72|cat53|cat1|cat109|cat6|cat108|cat101|cat94|cat82|cat103|cat38|cat5|cat111|cat76|cat113|cat27|cat44|cat100|cat26|cat4|cat114|cat91|cat116|cat2|cat105|cont3|cat37|cat75|cat25|cat115|cat89|cont11|cont14|cat9|cat36|cat112|cat23|cat95|cat41|cat45|cont10|cont6|cat90|cat99|cat32|cat66|cat77|cat54|cont1|cat10|cat7|cont5|cat13|cat17|cat67|cat83|cat42|cat107|cat21|cat43|cat102|cat104|cat73|cat49|cat40|cat86,cat80|cat57|cat79|cat12|cont7|cat87|cat81|cont2|cat72|cat53|cat1|cat108|cat101|cat103|cat111|cat113|cat100|cat114|cat116|cat112,cat80|cat57|cat79|cat12|cont7|cat87|cat81|cont2|cat72|cat53|cat1|cat108|cat101|cat103|cat111|cat113|cat100|cat114|cat116|cat112
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,9,42,131,33,82,33,cat80|cat57|cat79|cat12|cont12|cont7|cat87|cat81|cont2|cat72|cat53|cat1|cat109|cat6|cat108|cat101|cat94|cat82|cat103|cat38|cat5|cat111|cat76|cat113|cat27|cat44|cat100|cat26|cat4|cat114|cat91|cat116|cat2|cat105|cont3|cat37|cat75|cat25|cat115|cat89|cont11|cont14|cat9|cat36|cat112|cat23|cat95|cat41|cat45|cont10|cont6|cat90|cat99|cat32|cat66|cat77|cat54|cont1|cat10|cat7|cont5|cat13|cat17|cat67|cat83|cat42|cat107|cat21|cat43|cat102|cat104|cat73|cat49|cat40|cat86|cat28|cont4|cat92|cat110|cat65|cat52|cat51,cat80|cat57|cat79|cat12|cont12|cont7|cat87|cat81|cont2|cat72|cat53|cat1|cat109|cat6|cat108|cat101|cat82|cat103|cat38|cat111|cat76|cat113|cat27|cat44|cat100|cat26|cat114|cat91|cat116|cont3|cat37|cat75|cat25,cat80|cat57|cat79|cat12|cont12|cont7|cat87|cat81|cont2|cat72|cat53|cat1|cat109|cat6|cat108|cat101|cat82|cat103|cat38|cat111|cat76|cat113|cat27|cat44|cat100|cat26|cat114|cat91|cat116|cont3|cat37|cat75|cat25
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,9,42,131,66,98,66,cat80|cat57|cat79|cat12|cont12|cont7|cat87|cat81|cont2|cat72|cat53|cat1|cat109|cat6|cat108|cat101|cat94|cat82|cat103|cat38|cat5|cat111|cat76|cat113|cat27|cat44|cat100|cat26|cat4|cat114|cat91|cat116|cat2|cat105|cont3|cat37|cat75|cat25|cat115|cat89|cont11|cont14|cat9|cat36|cat112|cat23|cat95|cat41|cat45|cont10|cont6|cat90|cat99|cat32|cat66|cat77|cat54|cont1|cat10|cat7|cont5|cat13|cat17|cat67|cat83|cat42|cat107|cat21|cat43|cat102|cat104|cat73|cat49|cat40|cat86|cat28|cont4|cat92|cat110|cat65|cat52|cat51|cat93|cat29|cont13|cat84|cat78|cat106|cat85|cat63|cat31|cat14|cat11|cat74|cat34|cont8|cat50|cat20,cat80|cat57|cat79|cat12|cont12|cont7|cat87|cat81|cont2|cat72|cat53|cat1|cat109|cat6|cat108|cat101|cat94|cat82|cat103|cat38|cat111|cat76|cat113|cat27|cat44|cat100|cat26|cat114|cat91|cat116|cat105|cont3|cat37|cat75|cat25|cat115|cat89|cont11|cont14|cat36|cat112|cat23|cat41|cont10|cont6|cat90|cat99|cat32|cat66|cat77|cat13|cat67|cat83|cat42|cat43|cat73|cat49|cat40|cat110|cat65|cat52|cat51|cat29|cont13|cat84|cat106,cat80|cat57|cat79|cat12|cont12|cont7|cat87|cat81|cont2|cat72|cat53|cat1|cat109|cat6|cat108|cat101|cat94|cat82|cat103|cat38|cat111|cat76|cat113|cat27|cat44|cat100|cat26|cat114|cat91|cat116|cat105|cont3|cat37|cat75|cat25|cat115|cat89|cont11|cont14|cat36|cat112|cat23|cat41|cont10|cont6|cat90|cat99|cat32|cat66|cat77|cat13|cat67|cat83|cat42|cat43|cat73|cat49|cat40|cat110|cat65|cat52|cat51|cat29|cont13|cat84|cat106
Allstate,xgboost,custom_shap_rfe,0.05,2,123,131,7,131,7,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat79|cat80|cat81|cat100|cat101|cat103|cat111,cat79|cat80|cat81|cat100|cat101|cat103|cat111
Allstate,xgboost,custom_shap_rfe,0.1,2,123,131,13,131,13,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat12|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat111|cat112|cat113,cat12|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat111|cat112|cat113
Allstate,xgboost,custom_shap_rfe,0.15,2,123,131,20,131,20,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat12|cat53|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2|cont7,cat1|cat12|cat53|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2|cont7
Allstate,xgboost,custom_shap_rfe,0.25,2,123,131,33,131,33,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat5|cat6|cat12|cat25|cat26|cat27|cat37|cat38|cat44|cat53|cat57|cat72|cat75|cat76|cat79|cat80|cat81|cat82|cat87|cat91|cat100|cat101|cat103|cat108|cat109|cat111|cat112|cat113|cat114|cat116|cont2|cont3,cat1|cat5|cat6|cat12|cat25|cat26|cat27|cat37|cat38|cat44|cat53|cat57|cat72|cat75|cat76|cat79|cat80|cat81|cat82|cat87|cat91|cat100|cat101|cat103|cat108|cat109|cat111|cat112|cat113|cat114|cat116|cont2|cont3
Allstate,xgboost,custom_shap_rfe,0.5,2,123,131,66,131,66,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat2|cat4|cat5|cat6|cat11|cat12|cat13|cat23|cat25|cat26|cat27|cat28|cat32|cat36|cat37|cat38|cat41|cat42|cat44|cat49|cat50|cat52|cat53|cat57|cat65|cat67|cat72|cat73|cat75|cat76|cat77|cat79|cat80|cat81|cat82|cat83|cat84|cat86|cat87|cat89|cat90|cat91|cat94|cat99|cat100|cat101|cat102|cat103|cat105|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont2|cont3|cont7|cont8|cont11|cont12|cont14,cat1|cat2|cat4|cat5|cat6|cat11|cat12|cat13|cat23|cat25|cat26|cat27|cat28|cat32|cat36|cat37|cat38|cat41|cat42|cat44|cat49|cat50|cat52|cat53|cat57|cat65|cat67|cat72|cat73|cat75|cat76|cat77|cat79|cat80|cat81|cat82|cat83|cat84|cat86|cat87|cat89|cat90|cat91|cat94|cat99|cat100|cat101|cat102|cat103|cat105|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont2|cont3|cont7|cont8|cont11|cont12|cont14
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,10,42,131,7,69,7,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cont7|cont2|cat72|cat109|cat53|cat108|cat94|cat1|cat101|cat6|cat111|cat103|cat76|cat44|cat82|cat114|cat2|cat26|cat38|cat100|cont11|cat27|cat113|cat5|cat116|cont3|cat75|cat91|cat105|cat23|cat37|cat25|cat36|cont10|cat4|cont14|cont1|cat95|cat9|cat112|cat11|cat115|cat32|cat13|cat99|cat66|cat67|cat77|cat90|cat107|cat106|cat7|cat16|cat42|cat40|cat49|cat43|cat17|cat86|cont6|cat84|cat21,cat80|cat79|cat81|cont2|cat101|cat103|cat114,cat80|cat79|cat81|cont2|cat101|cat103|cat114
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,10,42,131,13,72,13,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cont7|cont2|cat72|cat109|cat53|cat108|cat94|cat1|cat101|cat6|cat111|cat103|cat76|cat44|cat82|cat114|cat2|cat26|cat38|cat100|cont11|cat27|cat113|cat5|cat116|cont3|cat75|cat91|cat105|cat23|cat37|cat25|cat36|cont10|cat4|cont14|cont1|cat95|cat9|cat112|cat11|cat115|cat32|cat13|cat99|cat66|cat67|cat77|cat90|cat107|cat106|cat7|cat16|cat42|cat40|cat49|cat43|cat17|cat86|cont6|cat84|cat21|cat92|cat28|cont8,cat80|cat57|cat79|cat12|cat87|cat81|cont7|cont2|cat72|cat101|cat111|cat103|cat114,cat80|cat57|cat79|cat12|cat87|cat81|cont7|cont2|cat72|cat101|cat111|cat103|cat114
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,10,42,131,20,75,20,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cont7|cont2|cat72|cat109|cat53|cat108|cat94|cat1|cat101|cat6|cat111|cat103|cat76|cat44|cat82|cat114|cat2|cat26|cat38|cat100|cont11|cat27|cat113|cat5|cat116|cont3|cat75|cat91|cat105|cat23|cat37|cat25|cat36|cont10|cat4|cont14|cont1|cat95|cat9|cat112|cat11|cat115|cat32|cat13|cat99|cat66|cat67|cat77|cat90|cat107|cat106|cat7|cat16|cat42|cat40|cat49|cat43|cat17|cat86|cont6|cat84|cat21|cat92|cat28|cont8|cat110|cat73|cat65,cat80|cat57|cat79|cat12|cat87|cat81|cont7|cont2|cat72|cat53|cat108|cat1|cat101|cat111|cat103|cat114|cat100|cat113|cat116|cat112,cat80|cat57|cat79|cat12|cat87|cat81|cont7|cont2|cat72|cat53|cat108|cat1|cat101|cat111|cat103|cat114|cat100|cat113|cat116|cat112
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,10,42,131,33,82,33,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cont7|cont2|cat72|cat109|cat53|cat108|cat94|cat1|cat101|cat6|cat111|cat103|cat76|cat44|cat82|cat114|cat2|cat26|cat38|cat100|cont11|cat27|cat113|cat5|cat116|cont3|cat75|cat91|cat105|cat23|cat37|cat25|cat36|cont10|cat4|cont14|cont1|cat95|cat9|cat112|cat11|cat115|cat32|cat13|cat99|cat66|cat67|cat77|cat90|cat107|cat106|cat7|cat16|cat42|cat40|cat49|cat43|cat17|cat86|cont6|cat84|cat21|cat92|cat28|cont8|cat110|cat73|cat65|cat78|cont13|cat59|cat83|cat47|cat63|cat51,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cont7|cont2|cat72|cat109|cat53|cat108|cat1|cat101|cat6|cat111|cat103|cat76|cat44|cat82|cat114|cat26|cat38|cat100|cat27|cat113|cat116|cont3|cat75|cat91|cat37|cat25,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cont7|cont2|cat72|cat109|cat53|cat108|cat1|cat101|cat6|cat111|cat103|cat76|cat44|cat82|cat114|cat26|cat38|cat100|cat27|cat113|cat116|cont3|cat75|cat91|cat37|cat25
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,10,42,131,66,98,66,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cont7|cont2|cat72|cat109|cat53|cat108|cat94|cat1|cat101|cat6|cat111|cat103|cat76|cat44|cat82|cat114|cat2|cat26|cat38|cat100|cont11|cat27|cat113|cat5|cat116|cont3|cat75|cat91|cat105|cat23|cat37|cat25|cat36|cont10|cat4|cont14|cont1|cat95|cat9|cat112|cat11|cat115|cat32|cat13|cat99|cat66|cat67|cat77|cat90|cat107|cat106|cat7|cat16|cat42|cat40|cat49|cat43|cat17|cat86|cont6|cat84|cat21|cat92|cat28|cont8|cat110|cat73|cat65|cat78|cont13|cat59|cat83|cat47|cat63|cat51|cat45|cat39|cat52|cont9|cat14|cat68|cat19|cont4|cat102|cat85|cat31|cat41|cat18|cat89|cat29|cat3,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cont7|cont2|cat72|cat109|cat53|cat108|cat94|cat1|cat101|cat6|cat111|cat103|cat76|cat44|cat82|cat114|cat26|cat38|cat100|cont11|cat27|cat113|cat116|cont3|cat75|cat91|cat105|cat23|cat37|cat25|cat36|cont10|cont14|cat112|cat11|cat115|cat32|cat13|cat99|cat67|cat77|cat90|cat107|cat42|cat40|cat49|cont6|cat84|cat28|cont8|cat110|cat73|cat65|cont13|cat83|cat52|cat102|cat85|cat41,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cont7|cont2|cat72|cat109|cat53|cat108|cat94|cat1|cat101|cat6|cat111|cat103|cat76|cat44|cat82|cat114|cat26|cat38|cat100|cont11|cat27|cat113|cat116|cont3|cat75|cat91|cat105|cat23|cat37|cat25|cat36|cont10|cont14|cat112|cat11|cat115|cat32|cat13|cat99|cat67|cat77|cat90|cat107|cat42|cat40|cat49|cont6|cat84|cat28|cont8|cat110|cat73|cat65|cont13|cat83|cat52|cat102|cat85|cat41
Allstate,xgboost,native_fi,0.05,4,123,131,7,7,7,cat80|cat57|cat79|cat12|cont12|cat87|cont7,cat80|cat57|cat79|cat12|cont12|cat87|cont7,cat80|cat57|cat79|cat12|cont12|cat87|cont7
Allstate,xgboost,native_fi,0.1,4,123,131,13,13,13,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat72|cat81|cont2|cat109|cat108|cat1,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat72|cat81|cont2|cat109|cat108|cat1,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat72|cat81|cont2|cat109|cat108|cat1
Allstate,xgboost,native_fi,0.15,4,123,131,20,20,20,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat72|cat81|cont2|cat109|cat108|cat1|cat53|cat6|cat101|cat94|cat111|cat113|cat103,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat72|cat81|cont2|cat109|cat108|cat1|cat53|cat6|cat101|cat94|cat111|cat113|cat103,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat72|cat81|cont2|cat109|cat108|cat1|cat53|cat6|cat101|cat94|cat111|cat113|cat103
Allstate,xgboost,native_fi,0.25,4,123,131,33,33,33,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat72|cat81|cont2|cat109|cat108|cat1|cat53|cat6|cat101|cat94|cat111|cat113|cat103|cat76|cat44|cat82|cat26|cont11|cat100|cat114|cat38|cat2|cat27|cat91|cat116|cat105,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat72|cat81|cont2|cat109|cat108|cat1|cat53|cat6|cat101|cat94|cat111|cat113|cat103|cat76|cat44|cat82|cat26|cont11|cat100|cat114|cat38|cat2|cat27|cat91|cat116|cat105,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat72|cat81|cont2|cat109|cat108|cat1|cat53|cat6|cat101|cat94|cat111|cat113|cat103|cat76|cat44|cat82|cat26|cont11|cat100|cat114|cat38|cat2|cat27|cat91|cat116|cat105
Allstate,xgboost,native_fi,0.5,4,123,131,66,66,66,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat72|cat81|cont2|cat109|cat108|cat1|cat53|cat6|cat101|cat94|cat111|cat113|cat103|cat76|cat44|cat82|cat26|cont11|cat100|cat114|cat38|cat2|cat27|cat91|cat116|cat105|cat4|cat50|cat75|cat23|cat37|cat10|cat36|cont8|cont3|cat5|cont14|cat25|cat115|cont6|cat89|cat112|cat7|cat54|cat68|cat30|cat99|cat67|cat77|cat16|cat40|cat32|cat90|cont10|cont13|cont9|cat92|cat9|cat83,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat72|cat81|cont2|cat109|cat108|cat1|cat53|cat6|cat101|cat94|cat111|cat113|cat103|cat76|cat44|cat82|cat26|cont11|cat100|cat114|cat38|cat2|cat27|cat91|cat116|cat105|cat4|cat50|cat75|cat23|cat37|cat10|cat36|cont8|cont3|cat5|cont14|cat25|cat115|cont6|cat89|cat112|cat7|cat54|cat68|cat30|cat99|cat67|cat77|cat16|cat40|cat32|cat90|cont10|cont13|cont9|cat92|cat9|cat83,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat72|cat81|cont2|cat109|cat108|cat1|cat53|cat6|cat101|cat94|cat111|cat113|cat103|cat76|cat44|cat82|cat26|cont11|cat100|cat114|cat38|cat2|cat27|cat91|cat116|cat105|cat4|cat50|cat75|cat23|cat37|cat10|cat36|cont8|cont3|cat5|cont14|cat25|cat115|cont6|cat89|cat112|cat7|cat54|cat68|cat30|cat99|cat67|cat77|cat16|cat40|cat32|cat90|cont10|cont13|cont9|cat92|cat9|cat83
Allstate,xgboost,baseline,1.0,4,123,131,131,131,131,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat72|cat81|cont2|cat109|cat108|cat1|cat53|cat6|cat101|cat94|cat111|cat113|cat103|cat76|cat44|cat82|cat26|cont11|cat100|cat114|cat38|cat2|cat27|cat91|cat116|cat105|cat4|cat50|cat75|cat23|cat37|cat10|cat36|cont8|cont3|cat5|cont14|cat25|cat115|cont6|cat89|cat112|cat7|cat54|cat68|cat30|cat99|cat67|cat77|cat16|cat40|cat32|cat90|cont10|cont13|cont9|cat92|cat9|cat83|cat45|cat86|cat102|cat106|cat73|cat65|cat29|cat42|cat17|cat78|cat84|cat49|cat14|cat19|cat52|cat95|cat107|cat66|cat110|cat21|cat93|cat13|cont1|cat31|cat28|cont4|cat59|cat85|cat74|cont5|cat51|cat41|cat20|cat58|cat43|cat33|cat104|id|cat34|cat24|cat11|cat8|cat97|cat22|cat3|cat47|cat39|cat55|cat88|cat61|cat98|cat71|cat96|cat70|cat62|cat56|cat60|cat48|cat35|cat46|cat63|cat18|cat64|cat69|cat15,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat72|cat81|cont2|cat109|cat108|cat1|cat53|cat6|cat101|cat94|cat111|cat113|cat103|cat76|cat44|cat82|cat26|cont11|cat100|cat114|cat38|cat2|cat27|cat91|cat116|cat105|cat4|cat50|cat75|cat23|cat37|cat10|cat36|cont8|cont3|cat5|cont14|cat25|cat115|cont6|cat89|cat112|cat7|cat54|cat68|cat30|cat99|cat67|cat77|cat16|cat40|cat32|cat90|cont10|cont13|cont9|cat92|cat9|cat83|cat45|cat86|cat102|cat106|cat73|cat65|cat29|cat42|cat17|cat78|cat84|cat49|cat14|cat19|cat52|cat95|cat107|cat66|cat110|cat21|cat93|cat13|cont1|cat31|cat28|cont4|cat59|cat85|cat74|cont5|cat51|cat41|cat20|cat58|cat43|cat33|cat104|id|cat34|cat24|cat11|cat8|cat97|cat22|cat3|cat47|cat39|cat55|cat88|cat61|cat98|cat71|cat96|cat70|cat62|cat56|cat60|cat48|cat35|cat46|cat63|cat18|cat64|cat69|cat15,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat72|cat81|cont2|cat109|cat108|cat1|cat53|cat6|cat101|cat94|cat111|cat113|cat103|cat76|cat44|cat82|cat26|cont11|cat100|cat114|cat38|cat2|cat27|cat91|cat116|cat105|cat4|cat50|cat75|cat23|cat37|cat10|cat36|cont8|cont3|cat5|cont14|cat25|cat115|cont6|cat89|cat112|cat7|cat54|cat68|cat30|cat99|cat67|cat77|cat16|cat40|cat32|cat90|cont10|cont13|cont9|cat92|cat9|cat83|cat45|cat86|cat102|cat106|cat73|cat65|cat29|cat42|cat17|cat78|cat84|cat49|cat14|cat19|cat52|cat95|cat107|cat66|cat110|cat21|cat93|cat13|cont1|cat31|cat28|cont4|cat59|cat85|cat74|cont5|cat51|cat41|cat20|cat58|cat43|cat33|cat104|id|cat34|cat24|cat11|cat8|cat97|cat22|cat3|cat47|cat39|cat55|cat88|cat61|cat98|cat71|cat96|cat70|cat62|cat56|cat60|cat48|cat35|cat46|cat63|cat18|cat64|cat69|cat15
Allstate,xgboost,custom_shap_rfe,0.05,3,123,131,7,131,7,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat79|cat80|cat81|cat100|cat101|cat103|cat111,cat79|cat80|cat81|cat100|cat101|cat103|cat111
